cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
64,n_api_calls,1.0,1,1.5,,entropy_reduction_ratio,0.5255744076559195,1.0,1.5
64,n_used_permissions,1.0,1,1.5,,entropy_reduction_ratio,0.5255744076559195,1.0,1.5
64,suspicious_Base64,0.5728253072051557,1,3.0,,entropy_reduction_ratio,0.3010623215246698,0.5728253072051557,3.0
64,suspicious_getSystemService,0.3749506171228741,1,4.0,,entropy_reduction_ratio,0.197064448494576,0.3749506171228741,4.0
64,perm_android.permission.ACCESS_NETWORK_STATE,0.13439183092047038,1,5.0,,entropy_reduction_ratio,0.0706329069298207,0.13439183092047038,5.0
64,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.11671237332398737,0,6.0,,,0.0613410364758712,0.11671237332398737,6.0
64,n_permissions,0.10175461654556112,0,7.0,,,0.0534796223171885,0.10175461654556112,7.0
64,suspicious_getPackageInfo,0.061825458908245284,0,8.0,,,0.0324938789437564,0.061825458908245284,8.0
64,n_urls,0.054140833443945595,0,9.0,,,0.0284550364672995,0.054140833443945595,9.0
64,suspicious_getDeviceId,0.027360186606581325,0,10.0,,,0.0143798138691094,0.027360186606581325,10.0
64,n_activities,0.014456286897227172,0,11.0,,,0.0075978544229142,0.014456286897227172,11.0
64,suspicious_Ldalvik/system/DexClassLoader;,0.013478390548894938,0,12.0,,,0.0070838971288906,0.013478390548894938,12.0
64,suspicious_Ljava/lang/System;->load,0.008619596336526788,0,13.5,,,0.0045302392388032,0.008619596336526788,13.5
64,suspicious_Ljava/lang/System;->loadLibrary,0.008619596336526788,0,13.5,,,0.0045302392388032,0.008619596336526788,13.5
64,perm_com.android.vending.BILLING,0.006690240485846263,0,15.0,,,0.0035162191804243,0.006690240485846263,15.0
64,intent_android.intent.action.VIEW,0.004768876478669748,0,16.0,,,0.0025063994304611,0.004768876478669748,16.0
64,suspicious_Cipher,0.0038111707762111,0,17.0,,,0.0020030538231827,0.0038111707762111,17.0
64,n_services,0.002855438368540199,0,20.0,,,0.0015007453291435,0.002855438368540199,20.0
64,perm_android.permission.ACCESS_FINE_LOCATION,0.002855438368540199,0,20.0,,,0.0015007453291435,0.002855438368540199,20.0
64,perm_android.permission.CAMERA,0.002855438368540199,0,20.0,,,0.0015007453291435,0.002855438368540199,20.0
64,perm_android.permission.READ_PHONE_STATE,0.002855438368540199,0,20.0,,,0.0015007453291435,0.002855438368540199,20.0
64,suspicious_Ljava/lang/Runtime;->exec,0.002855438368540199,0,20.0,,,0.0015007453291435,0.002855438368540199,20.0
64,perm_android.permission.CALL_PHONE,0.0019016711392820101,0,24.0,,,0.0009994696825845,0.0019016711392820101,24.0
64,perm_android.permission.GET_ACCOUNTS,0.0019016711392820101,0,24.0,,,0.0009994696825845,0.0019016711392820101,24.0
64,perm_android.permission.READ_EXTERNAL_STORAGE,0.0019016711392820101,0,24.0,,,0.0009994696825845,0.0019016711392820101,24.0
64,perm_android.permission.ACCESS_WIFI_STATE,0.0009498610220428173,0,28.5,,,0.0004992226440156,0.0009498610220428173,28.5
64,perm_android.permission.BIND_APPWIDGET,0.0009498610220428173,0,28.5,,,0.0004992226440156,0.0009498610220428173,28.5
64,perm_android.permission.RECORD_AUDIO,0.0009498610220428173,0,28.5,,,0.0004992226440156,0.0009498610220428173,28.5
64,perm_android.permission.VIBRATE,0.0009498610220428173,0,28.5,,,0.0004992226440156,0.0009498610220428173,28.5
64,perm_com.google.android.providers.gsf.permission.READ_GSERVICES,0.0009498610220428173,0,28.5,,,0.0004992226440156,0.0009498610220428173,28.5
64,suspicious_getExternalStorageDirectory,0.0009498610220428173,0,28.5,,,0.0004992226440156,0.0009498610220428173,28.5
64,intent_,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_ACTION.TAPCORE.MESSAGE,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_ACTION.TAPCORE.SYNC,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_LOCATION_SERVICE,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_action.com.excelliance.install.plugin,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_action_send_cancel,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_action_send_pop,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.Intent.ACTION_NEW_OUTGOING_CALL,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.accessibilityservice.AccessibilityService,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.accounts.AccountAuthenticator,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.app.action.DEVICE_ADMIN_ENABLED,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.appwidget.action.APPWIDGET_CONFIGURE,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.appwidget.action.APPWIDGET_UPDATE,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.bluetooth.adapter.action.STATE_CHANGED,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.content.SyncAdapter,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.easou.eyou.SEND_SMS_RESULT,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.fbreader.action.CLOSE,0.0,0,516.0,,,0.0,0.0,516.0
64,intent_android.fbreader.action.PLUGIN,0.0,0,516.0,,,0.0,0.0,516.0
