cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
51,perm_com.google.android.c2dm.permission.RECEIVE,1.0,1,1.0,,entropy_reduction_ratio,0.5717861766807353,1.0,1.0
51,suspicious_getSubscriberId,0.9622524938957453,1,2.0,,entropy_reduction_ratio,0.5502026744861508,0.9622524938957453,2.0
51,intent_com.google.android.c2dm.intent.RECEIVE,0.9614402923453367,1,3.0,,entropy_reduction_ratio,0.5497382688669484,0.9614402923453367,3.0
51,suspicious_getCellLocation,0.6102847425320469,1,4.0,,entropy_reduction_ratio,0.348952379618986,0.6102847425320469,4.0
51,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.5705443466560279,1,5.0,,entropy_reduction_ratio,0.3262293706012583,0.5705443466560279,5.0
51,perm_android.permission.READ_SMS,0.5373641689127043,0,6.0,,,0.307257403627816,0.5373641689127043,6.0
51,perm_android.permission.READ_PHONE_STATE,0.49882487425002925,0,7.0,,,0.2852211676806728,0.49882487425002925,7.0
51,perm_android.permission.READ_LOGS,0.44976543220288223,0,8.0,,,0.2571696568824445,0.44976543220288223,8.0
51,perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS,0.3995898520880221,0,9.0,,,0.2284799537658307,0.3995898520880221,9.0
51,intent_android.intent.action.USER_PRESENT,0.3939102676981036,0,10.0,,,0.2252324459223836,0.3939102676981036,10.0
51,perm_android.permission.GET_TASKS,0.3927611777781076,0,11.0,,,0.2245754121903667,0.3927611777781076,11.0
51,perm_android.permission.WRITE_SMS,0.3886838373435513,0,12.5,,,0.222244045292266,0.3886838373435513,12.5
51,suspicious_getWifiState,0.3886838373435513,0,12.5,,,0.222244045292266,0.3886838373435513,12.5
51,perm_android.permission.READ_CALL_LOG,0.356285507384746,0,14.0,,,0.2037191280742798,0.356285507384746,14.0
51,suspicious_Ldalvik/system/PathClassLoader;,0.35504731066577266,0,15.0,,,0.2030111443063594,0.35504731066577266,15.0
51,intent_com.android.vending.INSTALL_REFERRER,0.33892331680111526,0,16.0,,,0.1937916675016633,0.33892331680111526,16.0
51,intent_android.net.conn.CONNECTIVITY_CHANGE,0.3367633433972271,0,17.0,,,0.192556624567322,0.3367633433972271,17.0
51,perm_com.anddoes.launcher.permission.UPDATE_COUNT,0.33415840756699977,0,20.0,,,0.1910671582684577,0.33415840756699977,20.0
51,perm_com.htc.launcher.permission.UPDATE_SHORTCUT,0.33415840756699977,0,20.0,,,0.1910671582684577,0.33415840756699977,20.0
51,perm_com.sec.android.provider.badge.permission.READ,0.33415840756699977,0,20.0,,,0.1910671582684577,0.33415840756699977,20.0
51,perm_com.sec.android.provider.badge.permission.WRITE,0.33415840756699977,0,20.0,,,0.1910671582684577,0.33415840756699977,20.0
51,perm_com.sonyericsson.home.permission.BROADCAST_BADGE,0.33415840756699977,0,20.0,,,0.1910671582684577,0.33415840756699977,20.0
51,perm_android.permission.PROCESS_OUTGOING_CALLS,0.3301903797536383,0,23.0,,,0.1887982948160929,0.3301903797536383,23.0
51,perm_com.majeur.launcher.permission.UPDATE_BADGE,0.3299373045806962,0,24.0,,,0.1886535899305435,0.3299373045806962,24.0
51,perm_android.permission.RECEIVE_SMS,0.32903184441557887,0,25.0,,,0.1881358603245944,0.32903184441557887,25.0
51,perm_android.permission.WRITE_SETTINGS,0.3251464960371179,0,26.0,,,0.1859142718302015,0.3251464960371179,26.0
