cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
8,intent_android.net.conn.CONNECTIVITY_CHANGE,1.0,1,1.0,,entropy_reduction_ratio,0.1887394931700313,1.0,1.0
8,n_urls,0.7357410628210154,1,2.0,,entropy_reduction_ratio,0.1388633953012186,0.7357410628210154,2.0
8,suspicious_getExternalStorageDirectory,0.7250237687084232,1,3.0,,entropy_reduction_ratio,0.1368406186422538,0.7250237687084232,3.0
8,n_receivers,0.6610888768485889,1,4.0,,entropy_reduction_ratio,0.1247735795567479,0.6610888768485889,4.0
8,n_api_calls,0.6440002774197062,1,5.0,,entropy_reduction_ratio,0.1215482859615549,0.6440002774197062,5.0
8,intent_android.app.action.DEVICE_ADMIN_ENABLED,0.6247195927351294,0,6.5,,,0.1179092593062167,0.6247195927351294,6.5
8,intent_android.net.wifi.WIFI_STATE_CHANGED,0.6247195927351294,0,6.5,,,0.1179092593062167,0.6247195927351294,6.5
8,n_used_permissions,0.42689505790061266,0,8.0,,,0.0805719568649528,0.42689505790061266,8.0
8,n_activities,0.3859308009783728,0,9.0,,,0.0728403837753623,0.3859308009783728,9.0
8,intent_android.intent.action.BOOT_COMPLETED,0.3063837496778026,0,10.0,,,0.0578267136297222,0.3063837496778026,10.0
8,n_permissions,0.26443786717193996,0,11.0,,,0.049909869024996,0.26443786717193996,11.0
8,n_providers,0.2600479556747835,0,12.0,,,0.0490813193539614,0.2600479556747835,12.0
8,suspicious_getDeviceId,0.22315799995961658,0,13.0,,,0.0421187278092159,0.22315799995961658,13.0
8,n_services,0.2004724918804831,0,14.0,,,0.0378370765120556,0.2004724918804831,14.0
8,suspicious_Ljava/lang/System;->load,0.1964542002266454,0,15.0,,,0.0370786661819009,0.1964542002266454,15.0
8,suspicious_Ljava/lang/System;->loadLibrary,0.19153605276825278,0,16.0,,,0.0361504175232684,0.19153605276825278,16.0
8,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.16252118942845634,0,17.0,,,0.0306741669221175,0.16252118942845634,17.0
8,perm_com.android.vending.BILLING,0.08237779629000326,0,18.0,,,0.0155479435202393,0.08237779629000326,18.0
8,perm_android.permission.ACCESS_WIFI_STATE,0.08191208376390988,0,19.0,,,0.0154600451741015,0.08191208376390988,19.0
8,suspicious_Ldalvik/system/DexClassLoader;,0.07579618013686132,0,20.0,,,0.0143057326232556,0.07579618013686132,20.0
8,perm_android.permission.READ_EXTERNAL_STORAGE,0.06492152421953475,0,21.0,,,0.0122532555770209,0.06492152421953475,21.0
8,suspicious_Cipher,0.06276061544098102,0,22.0,,,0.01184540674937,0.06276061544098102,22.0
8,suspicious_Ldalvik/system/PathClassLoader;,0.05408133956650811,0,23.0,,,0.0102072846197391,0.05408133956650811,23.0
8,perm_android.permission.VIBRATE,0.03298493985195047,0,24.0,,,0.0062255608299011,0.03298493985195047,24.0
8,perm_android.permission.SET_WALLPAPER,0.028802246797902633,0,25.0,,,0.0054361214627943,0.028802246797902633,25.0
8,intent_android.intent.action.VIEW,0.018420900722760078,0,26.0,,,0.0034767514661492,0.018420900722760078,26.0
8,perm_android.permission.ACCESS_FINE_LOCATION,0.016357413452473497,0,27.5,,,0.0030872899245925,0.016357413452473497,27.5
8,perm_android.permission.CAMERA,0.016357413452473497,0,27.5,,,0.0030872899245925,0.016357413452473497,27.5
8,perm_android.permission.ACCESS_NETWORK_STATE,0.014298146139777262,0,29.5,,,0.0026986248556926,0.014298146139777262,29.5
8,perm_android.permission.SET_WALLPAPER_HINTS,0.014298146139777262,0,29.5,,,0.0026986248556926,0.014298146139777262,29.5
8,intent_android.intent.action.SEND,0.012243081559456095,0,32.0,,,0.0023107530083711,0.012243081559456095,32.0
8,perm_android.permission.ACCESS_COARSE_LOCATION,0.012243081559456095,0,32.0,,,0.0023107530083711,0.012243081559456095,32.0
8,perm_android.permission.READ_PHONE_STATE,0.012243081559456095,0,32.0,,,0.0023107530083711,0.012243081559456095,32.0
8,intent_android.appwidget.action.APPWIDGET_UPDATE,0.010192202591536614,0,34.5,,,0.0019236711514129,0.010192202591536614,34.5
8,suspicious_Ljava/lang/Runtime;->exec,0.010192202591536614,0,34.5,,,0.0019236711514129,0.010192202591536614,34.5
8,intent_android.view.InputMethod,0.008145492220458128,0,36.5,,,0.0015373760733097,0.008145492220458128,36.5
8,perm_android.permission.RECORD_AUDIO,0.008145492220458128,0,36.5,,,0.0015373760733097,0.008145492220458128,36.5
8,intent_android.intent.action.SEARCH,0.006102933534216446,0,39.0,,,0.0011518645820984,0.006102933534216446,39.0
8,perm_android.permission.RECEIVE_BOOT_COMPLETED,0.006102933534216446,0,39.0,,,0.0011518645820984,0.006102933534216446,39.0
8,perm_android.permission.WRITE_SETTINGS,0.006102933534216446,0,39.0,,,0.0011518645820984,0.006102933534216446,39.0
8,intent_android.intent.action.MAIN,0.004064509723497594,0,43.5,,,0.0007671335051976,0.004064509723497594,43.5
8,intent_com.android.vending.INSTALL_REFERRER,0.004064509723497594,0,43.5,,,0.0007671335051976,0.004064509723497594,43.5
8,perm_android.permission.CHANGE_NETWORK_STATE,0.004064509723497594,0,43.5,,,0.0007671335051976,0.004064509723497594,43.5
8,perm_android.permission.FLASHLIGHT,0.004064509723497594,0,43.5,,,0.0007671335051976,0.004064509723497594,43.5
8,perm_android.permission.FOREGROUND_SERVICE,0.004064509723497594,0,43.5,,,0.0007671335051976,0.004064509723497594,43.5
8,perm_android.permission.SYSTEM_ALERT_WINDOW,0.004064509723497594,0,43.5,,,0.0007671335051976,0.004064509723497594,43.5
8,intent_android.appwidget.action.APPWIDGET_CONFIGURE,0.0020302040808761832,0,58.5,,,0.0003831796892563,0.0020302040808761832,58.5
8,intent_android.intent.action.MEDIA_BUTTON,0.0020302040808761832,0,58.5,,,0.0003831796892563,0.0020302040808761832,58.5
8,intent_android.intent.action.MY_PACKAGE_REPLACED,0.0020302040808761832,0,58.5,,,0.0003831796892563,0.0020302040808761832,58.5
8,intent_android.intent.action.SCREEN_OFF,0.0020302040808761832,0,58.5,,,0.0003831796892563,0.0020302040808761832,58.5
