cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
34,perm_android.permission.WRITE_SETTINGS,1.0,1,1.0,,entropy_reduction_ratio,0.5354616808782766,1.0,1.0
34,n_receivers,0.7602428833495781,1,2.0,,entropy_reduction_ratio,0.4070809321941127,0.7602428833495781,2.0
34,n_urls,0.7324748775982245,1,3.0,,entropy_reduction_ratio,0.3922122291598552,0.7324748775982245,3.0
34,perm_android.permission.GET_ACCOUNTS,0.6319220127996606,1,4.0,,entropy_reduction_ratio,0.3383700231576901,0.6319220127996606,4.0
34,n_api_calls,0.6260375907221662,1,5.0,,entropy_reduction_ratio,0.3352191406210777,0.6260375907221662,5.0
34,n_permissions,0.609146656907928,0,6.0,,,0.326174692809302,0.609146656907928,6.0
34,intent_com.android.vending.INSTALL_REFERRER,0.4926243228043166,0,7.0,,,0.2637814479303221,0.4926243228043166,7.0
34,n_used_permissions,0.4693744682472114,0,8.0,,,0.2513320417289991,0.4693744682472114,8.0
34,n_services,0.4569699219806047,0,9.0,,,0.2446898825345495,0.4569699219806047,9.0
34,n_providers,0.42296770417607094,0,10.0,,,0.2264829978353446,0.42296770417607094,10.0
34,n_activities,0.3791063265387439,0,11.5,,,0.2029969108400246,0.3791063265387439,11.5
34,suspicious_getSimCountryIso,0.3791063265387439,0,11.5,,,0.2029969108400246,0.3791063265387439,11.5
34,perm_com.google.android.c2dm.permission.RECEIVE,0.34948620456553703,0,13.0,,,0.1871364705404317,0.34948620456553703,13.0
34,intent_com.google.android.c2dm.intent.RECEIVE,0.3320912952592807,0,14.0,,,0.1778221631645785,0.3320912952592807,14.0
34,suspicious_Ljava/lang/System;->load,0.26785982746617176,0,15.0,,,0.1434286734548015,0.26785982746617176,15.0
34,suspicious_Ljava/lang/System;->loadLibrary,0.26352073786353303,0,16.0,,,0.1411052572426911,0.26352073786353303,16.0
34,perm_android.permission.VIBRATE,0.2564467206212122,0,17.0,,,0.1373173920795561,0.2564467206212122,17.0
34,intent_com.google.firebase.INSTANCE_ID_EVENT,0.22868162031077924,0,18.0,,,0.1224502447975777,0.22868162031077924,18.0
34,perm_android.permission.READ_EXTERNAL_STORAGE,0.2116989592323405,0,19.0,,,0.1133566805507308,0.2116989592323405,19.0
34,perm_android.permission.ACCESS_WIFI_STATE,0.19576207030744674,0,20.0,,,0.1048230872190368,0.19576207030744674,20.0
34,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,0.16754828899241708,0,21.0,,,0.0897156884521589,0.16754828899241708,21.0
34,intent_com.google.firebase.MESSAGING_EVENT,0.11007526868585267,0,22.0,,,0.0589410883936546,0.11007526868585267,22.0
34,intent_android.intent.action.BOOT_COMPLETED,0.09920562240059573,0,23.0,,,0.0531208093231986,0.09920562240059573,23.0
34,perm_com.android.vending.BILLING,0.09618202641963879,0,24.0,,,0.0515017895369386,0.09618202641963879,24.0
34,perm_android.permission.READ_PHONE_STATE,0.08950534662874839,0,25.0,,,0.0479266833534224,0.08950534662874839,25.0
34,perm_android.permission.RECEIVE_BOOT_COMPLETED,0.08514800760363206,0,26.0,,,0.0455934952748771,0.08514800760363206,26.0
34,intent_android.intent.action.VIEW,0.07664735534367673,0,27.0,,,0.0410417217271997,0.07664735534367673,27.0
34,perm_android.permission.ACCESS_FINE_LOCATION,0.0718145562667901,0,28.5,,,0.038453943010143,0.0718145562667901,28.5
34,suspicious_system/bin/su,0.0718145562667901,0,28.5,,,0.038453943010143,0.0718145562667901,28.5
34,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.06774276967494855,0,30.0,,,0.0362736573174979,0.06774276967494855,30.0
34,perm_android.permission.ACCESS_COARSE_LOCATION,0.058483816427270074,0,31.0,,,0.0313158426483226,0.058483816427270074,31.0
34,suspicious_Ldalvik/system/PathClassLoader;,0.05270185971159186,0,32.0,,,0.0282198263865801,0.05270185971159186,32.0
34,suspicious_Ljava/lang/Runtime;->exec,0.04704621815952283,0,33.0,,,0.0251914470546642,0.04704621815952283,33.0
